Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date,ISIN
STLAM,STELLANTIS,Consumer Discretionary,Equity,3447076.66,0.01,"3,447,076.66",646827.0,5.33,Italy,Borsa Italiana,USD,0.86,EUR,-,
ADM,ADMIRAL GROUP PLC,Financials,Equity,3439657.84,0.01,"3,439,657.84",62130.0,55.36,United Kingdom,London Stock Exchange,USD,0.74,GBP,-,
ETERNAL,ETERNAL,Consumer Discretionary,Equity,3438572.47,0.01,"3,438,572.47",1000130.0,3.44,India,National Stock Exchange Of India,USD,95.55,INR,-,
PE&OLES*,INDUST PENOLES,Materials,Equity,3433758.91,0.01,"3,433,758.91",62810.0,54.67,Mexico,Bolsa Mexicana De Valores,USD,16.97,MXN,-,
WSO,WATSCO,Industrials,Equity,3426332.25,0.01,"3,426,332.25",10945.0,313.05,United States,NYSE,USD,1.00,USD,-,
TIH,TOROMONT INDUSTRIES LTD,Industrials,Equity,3427077.49,0.01,"3,427,077.49",23143.0,148.08,Canada,Toronto Stock Exchange,USD,1.39,CAD,-,
1801,TAISEI,Industrials,Equity,3419683.66,0.01,"3,419,683.66",42300.0,80.84,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
1216,UNI-PRESIDENT ENTERPRISES,Consumer Staples,Equity,3420771.77,0.01,"3,420,771.77",1405600.0,2.43,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
2359,WUXI APPTEC H,Health Care,Equity,3422148.12,0.01,"3,422,148.12",134812.0,25.38,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
6869,YANGTZE OPTICAL FIBRE AND CABLE JO,Information Technology,Equity,3417378.88,0.01,"3,417,378.88",149000.0,22.94,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
ROL,ROLLINS INC,Industrials,Equity,3391801.56,0.01,"3,391,801.56",94374.0,35.94,United States,NYSE,USD,1.00,USD,-,
FNF,FIDELITY NATIONAL FINANCIAL INC,Financials,Equity,3389045.0,0.01,"3,389,045.00",71650.0,47.3,United States,NYSE,USD,1.00,USD,-,
SBSP3,COMPANHIA DE SANEAMENTO BASICO DE,Utilities,Equity,3373073.48,0.01,"3,373,073.48",695340.0,4.85,Brazil,XBSP,USD,5.17,BRL,-,
TECHM,TECH MAHINDRA,Information Technology,Equity,3369057.6,0.01,"3,369,057.60",203092.0,16.59,India,National Stock Exchange Of India,USD,95.55,INR,-,
MPL,MEDIBANK PRIVATE,Financials,Equity,3365420.71,0.01,"3,365,420.71",989370.0,3.4,Australia,Asx - All Markets,USD,1.39,AUD,-,
CCL.B,CCL INDUSTRIES CLASS B,Materials,Equity,3360668.86,0.01,"3,360,668.86",50092.0,67.09,Canada,Toronto Stock Exchange,USD,1.39,CAD,-,
ALPHA,ALPHA BANK SA,Financials,Equity,3353237.72,0.01,"3,353,237.72",635608.0,5.28,Greece,Athens Exchange S.A. Cash Market,USD,0.86,EUR,-,
ORSTED,ORSTED A/S,Utilities,Equity,3354018.74,0.01,"3,354,018.74",152342.0,22.02,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.42,DKK,-,
EVO,EVOLUTION,Consumer Discretionary,Equity,3344095.83,0.01,"3,344,095.83",38307.0,87.3,Sweden,Nasdaq Omx Nordic,USD,9.52,SEK,-,
051910,LG CHEM LTD,Materials,Equity,3339889.18,0.01,"3,339,889.18",16798.0,198.83,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
AC,ACCOR SA,Consumer Discretionary,Equity,3335884.08,0.01,"3,335,884.08",61402.0,54.33,France,Nyse Euronext - Euronext Paris,USD,0.86,EUR,-,
2368,GOLD CIRCUIT ELECTRONICS,Information Technology,Equity,3316235.54,0.01,"3,316,235.54",102000.0,32.51,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
2880,HUA NAN FINANCIAL HOLDINGS,Financials,Equity,3317829.58,0.01,"3,317,829.58",2671169.0,1.24,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
1113,CK ASSET HOLDINGS LTD,Real Estate,Equity,3303456.63,0.01,"3,303,456.63",561516.0,5.88,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
MKS,MARKS AND SPENCER GROUP PLC,Consumer Staples,Equity,3303932.65,0.01,"3,303,932.65",621485.0,5.32,United Kingdom,London Stock Exchange,USD,0.74,GBP,-,
ENLT,ENLIGHT RENEWABLE ENERGY,Utilities,Equity,3304656.17,0.01,"3,304,656.17",40855.0,80.89,Israel,Tel Aviv Stock Exchange,USD,2.97,ILS,-,
ICT,INTERNATIONAL CONTAINER TERMINAL S,Industrials,Equity,3304755.46,0.01,"3,304,755.46",232130.0,14.24,Philippines,Philippine Stock Exchange Inc.,USD,61.88,PHP,-,
TENAGA,TENAGA NASIONAL,Utilities,Equity,3300027.27,0.01,"3,300,027.27",930700.0,3.55,Malaysia,Bursa Malaysia,USD,4.03,MYR,-,
PNDORA,PANDORA,Consumer Discretionary,Equity,3297589.57,0.01,"3,297,589.57",25165.0,131.04,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.42,DKK,-,
FORTUM,FORTUM,Utilities,Equity,3294733.64,0.01,"3,294,733.64",139363.0,23.64,Finland,Nasdaq Omx Helsinki Ltd.,USD,0.86,EUR,-,
X,TMX GROUP LTD,Financials,Equity,3290330.09,0.01,"3,290,330.09",83634.0,39.34,Canada,Toronto Stock Exchange,USD,1.39,CAD,-,
LYC,LYNAS RARE EARTHS,Materials,Equity,3285990.23,0.01,"3,285,990.23",278614.0,11.79,Australia,Asx - All Markets,USD,1.39,AUD,-,
SIG,SIGMA HEALTHCARE,Health Care,Equity,3286385.85,0.01,"3,286,385.85",1744206.0,1.88,Australia,Asx - All Markets,USD,1.39,AUD,-,
SKF B,SKF B,Industrials,Equity,3280500.28,0.01,"3,280,500.28",113103.0,29.0,Sweden,Nasdaq Omx Nordic,USD,9.52,SEK,-,
3481,INNOLUX CORP,Information Technology,Equity,3281534.62,0.01,"3,281,534.62",2247798.0,1.46,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
CU,CANADIAN UTILITIES LTD CLASS A,Utilities,Equity,3266181.71,0.01,"3,266,181.71",87244.0,37.44,Canada,Toronto Stock Exchange,USD,1.39,CAD,-,
PRIO3,PETRO RIO,Energy,Equity,3266881.13,0.01,"3,266,881.13",276479.0,11.82,Brazil,XBSP,USD,5.17,BRL,-,
PODD,INSULET,Health Care,Equity,3264441.83,0.01,"3,264,441.83",22763.0,143.41,United States,NASDAQ,USD,1.00,USD,-,
NTGY,NATURGY ENERGY GROUP SA,Utilities,Equity,3265442.97,0.01,"3,265,442.97",94663.0,34.5,Spain,Bolsa De Madrid,USD,0.86,EUR,-,
TFII,TFI INTERNATIONAL,Industrials,Equity,3238895.68,0.01,"3,238,895.68",23788.0,136.16,Canada,Toronto Stock Exchange,USD,1.39,CAD,-,
CNH,CNH INDUSTRIAL N.V.,Industrials,Equity,3229855.11,0.01,"3,229,855.11",282577.0,11.43,United States,NYSE,USD,1.00,USD,-,
DPZ,DOMINOS PIZZA,Consumer Discretionary,Equity,3215620.62,0.01,"3,215,620.62",9684.0,332.06,United States,NASDAQ,USD,1.00,USD,-,
ERF,EUROFINS SCIENTIFIC,Health Care,Equity,3215127.52,0.01,"3,215,127.52",37818.0,85.02,France,Nyse Euronext - Euronext Paris,USD,0.86,EUR,-,
HTHT,H WORLD GROUP ADR,Consumer Discretionary,Equity,3203153.98,0.01,"3,203,153.98",67138.0,47.71,China,NASDAQ,USD,1.00,USD,-,
CEZ,CEZ,Utilities,Equity,3199800.91,0.01,"3,199,800.91",47788.0,66.96,Czech Republic,Prague Stock Exchange,USD,20.71,CZK,-,
JSWSTEEL,JSW STEEL,Materials,Equity,3195679.58,0.01,"3,195,679.58",228288.0,14.0,India,National Stock Exchange Of India,USD,95.55,INR,-,
ADIB,ABU DHABI ISLAMIC BANK,Financials,Equity,3192391.65,0.01,"3,192,391.65",495151.0,6.45,United Arab Emirates,Abu Dhabi Securities Exchange,USD,3.67,AED,-,
APOLLOHOSP,APOLLO HOSPITALS ENTERPRISE,Health Care,Equity,3193452.39,0.01,"3,193,452.39",34673.0,92.1,India,National Stock Exchange Of India,USD,95.55,INR,-,
C6L,SINGAPORE AIRLINES LTD,Industrials,Equity,3191375.76,0.01,"3,191,375.76",586300.0,5.44,Singapore,Singapore Exchange,USD,1.27,SGD,-,
4684,OBIC LTD,Information Technology,Equity,3187403.97,0.01,"3,187,403.97",105400.0,30.24,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
GFL,GFL ENVIRONMENTAL SUBORDINATE VOTI,Industrials,Equity,3188337.65,0.01,"3,188,337.65",77666.0,41.05,Canada,Toronto Stock Exchange,USD,1.39,CAD,-,
6,POWER ASSETS HOLDINGS,Utilities,Equity,3181812.38,0.01,"3,181,812.38",414000.0,7.69,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
CPALL.R,CP ALL NON-VOTING DR,Consumer Staples,Equity,3177977.96,0.01,"3,177,977.96",2259800.0,1.41,Thailand,Stock Exchange Of Thailand,USD,32.89,THB,-,
BCP,BANCO COMERCIAL PORTUGUES SA,Financials,Equity,3172119.51,0.01,"3,172,119.51",2460510.0,1.29,Portugal,Nyse Euronext - Euronext Lisbon,USD,0.86,EUR,-,
7272,YAMAHA MOTOR,Consumer Discretionary,Equity,3166331.28,0.01,"3,166,331.28",264600.0,11.97,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
APA,APA GROUP UNITS,Utilities,Equity,3164327.79,0.01,"3,164,327.79",408551.0,7.75,Australia,Asx - All Markets,USD,1.39,AUD,-,
MNG,M&G PLC,Financials,Equity,3165185.91,0.01,"3,165,185.91",668294.0,4.74,United Kingdom,London Stock Exchange,USD,0.74,GBP,-,
GIL,GILDAN ACTIVEWEAR,Consumer Discretionary,Equity,3158648.8,0.01,"3,158,648.80",59299.0,53.27,Canada,Toronto Stock Exchange,USD,1.39,CAD,-,
PNR,PENTAIR,Industrials,Equity,3152630.7,0.01,"3,152,630.70",50767.0,62.1,United States,NYSE,USD,1.00,USD,-,
2082,ACWA POWER CO,Utilities,Equity,3151089.12,0.01,"3,151,089.12",60548.0,52.04,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-,
FME,FRESENIUS MEDICAL CARE AG,Health Care,Equity,3140431.8,0.01,"3,140,431.80",67196.0,46.74,Germany,Xetra,USD,0.86,EUR,-,
ASIANPAINT,ASIAN PAINTS,Materials,Equity,3140829.61,0.01,"3,140,829.61",114061.0,27.54,India,National Stock Exchange Of India,USD,95.55,INR,-,
ATRL,ATKINSREALIS GROUP INC,Industrials,Equity,3137546.49,0.01,"3,137,546.49",50703.0,61.88,Canada,Toronto Stock Exchange,USD,1.39,CAD,-,
5706,MITSUI KINZOKU LIMITED LTD,Materials,Equity,3132720.31,0.01,"3,132,720.31",17300.0,181.08,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
AOT.R,AIRPORTS OF THAILAND NON-VOTING DR,Industrials,Equity,3133242.11,0.01,"3,133,242.11",1585300.0,1.98,Thailand,Stock Exchange Of Thailand,USD,32.89,THB,-,
ASELS.E,ASELSAN ELEKTRONIK SANAYI VE TICAR,Industrials,Equity,3130192.77,0.01,"3,130,192.77",373181.0,8.39,Turkey,Istanbul Stock Exchange,USD,48.14,TRY,-,
TEN,TENARIS SA,Energy,Equity,3101644.09,0.01,"3,101,644.09",115343.0,26.89,Italy,Borsa Italiana,USD,0.86,EUR,-,
7309,SHIMANO INC,Consumer Discretionary,Equity,3092995.23,0.01,"3,092,995.23",24800.0,124.72,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
EQTL3,EQUATORIAL SA,Utilities,Equity,3086761.35,0.01,"3,086,761.35",434728.0,7.1,Brazil,XBSP,USD,5.17,BRL,-,
7532,PAN PACIFIC INTERNATIONAL HOLDINGS,Consumer Discretionary,Equity,3080905.85,0.01,"3,080,905.85",603900.0,5.1,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
5880,TAIWAN COOPERATIVE FINANCIAL HOLDI,Financials,Equity,3075163.16,0.01,"3,075,163.16",3889130.0,0.79,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
TEL,TELENOR,Communication,Equity,3076445.79,0.01,"3,076,445.79",213053.0,14.44,Norway,Oslo Bors Asa,USD,9.34,NOK,-,
2601,CHINA PACIFIC INSURANCE (GROUP) H,Financials,Equity,3078405.49,0.01,"3,078,405.49",808200.0,3.81,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
009540,HD KOREA SHIPBUILDING & OFFSHORE E,Industrials,Equity,3060307.11,0.01,"3,060,307.11",11720.0,261.12,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
9992,POP MART INTERNATIONAL GROUP,Consumer Discretionary,Equity,3056662.5,0.01,"3,056,662.50",155600.0,19.64,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
XRO,XERO,Information Technology,Equity,3053361.15,0.01,"3,053,361.15",51949.0,58.78,Australia,Asx - All Markets,USD,1.39,AUD,-,
3661,ALCHIP TECHNOLOGIES,Information Technology,Equity,3053929.07,0.01,"3,053,929.07",25000.0,122.16,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
NESTLEIND,NESTLE INDIA LTD,Consumer Staples,Equity,3033434.07,0.01,"3,033,434.07",199885.0,15.18,India,National Stock Exchange Of India,USD,95.55,INR,-,
TMCV,TATA MOTORS LTD,Industrials,Equity,3030177.12,0.01,"3,030,177.12",611968.0,4.95,India,National Stock Exchange Of India,USD,95.55,INR,-,
1093,CSPC PHARMACEUTICAL GROUP,Health Care,Equity,3021675.33,0.01,"3,021,675.33",2447120.0,1.23,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
TEL2 B,TELE2 B,Communication,Equity,3019089.53,0.01,"3,019,089.53",168757.0,17.89,Sweden,Nasdaq Omx Nordic,USD,9.52,SEK,-,
ABF,ASSOCIATED BRITISH FOODS PLC,Consumer Staples,Equity,3015226.99,0.01,"3,015,226.99",107555.0,28.03,United Kingdom,London Stock Exchange,USD,0.74,GBP,-,
KGF,KINGFISHER PLC,Consumer Discretionary,Equity,3008989.0,0.01,"3,008,989.00",695992.0,4.32,United Kingdom,London Stock Exchange,USD,0.74,GBP,-,
4689,LY CORP,Communication,Equity,3009603.31,0.01,"3,009,603.31",871800.0,3.45,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
GRASIM,GRASIM INDUSTRIES,Materials,Equity,3011287.6,0.01,"3,011,287.60",88311.0,34.1,India,National Stock Exchange Of India,USD,95.55,INR,-,
MICC,MAGNUM ICE CREAM,Consumer Staples,Equity,3002821.35,0.01,"3,002,821.35",148852.0,20.17,Netherlands,Euronext Amsterdam,USD,0.86,EUR,-,
UAL,UNITED AIRLINES HOLDINGS,Industrials,Equity,2995305.89,0.01,"2,995,305.89",26651.0,112.39,United States,NASDAQ,USD,1.00,USD,-,
ALE,ALLEGRO SA,Consumer Discretionary,Equity,2993941.45,0.01,"2,993,941.45",253037.0,11.83,Poland,Warsaw Stock Exchange/Equities/Main Market,USD,3.72,PLN,-,
APTV,APTIV PLC,Consumer Discretionary,Equity,2994859.52,0.01,"2,994,859.52",65908.0,45.44,United States,NYSE,USD,1.00,USD,-,
EPI B,EPIROC CLASS B,Industrials,Equity,2980353.81,0.01,"2,980,353.81",122287.0,24.37,Sweden,Nasdaq Omx Nordic,USD,9.52,SEK,-,
3,HONG KONG AND CHINA GAS LTD,Utilities,Equity,2975375.31,0.01,"2,975,375.31",3193040.0,0.93,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
BNR,BRENNTAG,Industrials,Equity,2972283.39,0.01,"2,972,283.39",42185.0,70.46,Germany,Xetra,USD,0.86,EUR,-,
SHP,SHOPRITE HOLDINGS LTD,Consumer Staples,Equity,2969103.47,0.01,"2,969,103.47",154663.0,19.2,South Africa,Johannesburg Stock Exchange,USD,16.00,ZAR,-,
1378,CHINA HONGQIAO GROUP LTD,Materials,Equity,2965039.42,0.01,"2,965,039.42",1004500.0,2.95,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
LISP,CHOCOLADEFABRIKEN LINDT & SPRUENGL,Consumer Staples,Equity,2960552.34,0.01,"2,960,552.34",268.0,11046.84,Switzerland,SIX Swiss Exchange,USD,0.80,CHF,-,
2057,ZTO EXPRESS (CAYMAN) INC,Industrials,Equity,2955257.93,0.01,"2,955,257.93",139395.0,21.2,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
MDLN,MEDLINE CLASS A,Health Care,Equity,2941992.9,0.01,"2,941,992.90",84906.0,34.65,United States,NASDAQ,USD,1.00,USD,-,
BID,BID CORPORATION,Consumer Staples,Equity,2932321.22,0.01,"2,932,321.22",105906.0,27.69,South Africa,Johannesburg Stock Exchange,USD,16.00,ZAR,-,
SKA B,SKANSKA B,Industrials,Equity,2918227.88,0.01,"2,918,227.88",101052.0,28.88,Sweden,Nasdaq Omx Nordic,USD,9.52,SEK,-,
COLO B,COLOPLAST B,Health Care,Equity,2909215.87,0.01,"2,909,215.87",40678.0,71.52,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.42,DKK,-,
BAJAJFINSV,BAJAJ FINSERV LTD,Financials,Equity,2905067.18,0.01,"2,905,067.18",138025.0,21.05,India,National Stock Exchange Of India,USD,95.55,INR,-,
LTM,LATAM AIRLINES GROUP,Industrials,Equity,2906802.13,0.01,"2,906,802.13",113554990.0,0.03,Chile,Santiago Stock Exchange,USD,927.80,CLP,-,
J36,JARDINE MATHESON HOLDINGS,Industrials,Equity,2907720.0,0.01,"2,907,720.00",49200.0,59.1,Hong Kong,Singapore Exchange,USD,1.00,USD,-,
ADDT B,ADDTECH CLASS B,Industrials,Equity,2896417.11,0.01,"2,896,417.11",81621.0,35.49,Sweden,Nasdaq Omx Nordic,USD,9.52,SEK,-,
MOWI,MOWI,Consumer Staples,Equity,2892458.86,0.01,"2,892,458.86",129568.0,22.32,Norway,Oslo Bors Asa,USD,9.34,NOK,-,
LIFCO B,LIFCO CLASS B,Industrials,Equity,2889949.49,0.01,"2,889,949.49",86892.0,33.26,Sweden,Nasdaq Omx Nordic,USD,9.52,SEK,-,
2449,KING YUAN ELECTRONICS,Information Technology,Equity,2887454.43,0.01,"2,887,454.43",369600.0,7.81,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
SAP,SAPUTO,Consumer Staples,Equity,2881324.09,0.01,"2,881,324.09",98245.0,29.33,Canada,Toronto Stock Exchange,USD,1.39,CAD,-,
SLM,SANLAM LIMITED LTD,Financials,Equity,2880090.7,0.01,"2,880,090.70",539866.0,5.33,South Africa,Johannesburg Stock Exchange,USD,16.00,ZAR,-,
8951,NIPPON BUILDING FUND REIT,Real Estate,Equity,2871503.89,0.01,"2,871,503.89",3530.0,813.46,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
2020,SABIC AGRI-NUTRIENTS,Materials,Equity,2872035.77,0.01,"2,872,035.77",82631.0,34.76,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-,
RBI,RAIFFEISEN BANK INTERNATIONAL AG,Financials,Equity,2873770.34,0.01,"2,873,770.34",40026.0,71.8,Austria,Wiener Boerse Ag,USD,0.86,EUR,-,
042660,HANWHA OCEAN LTD,Industrials,Equity,2855764.74,0.01,"2,855,764.74",44003.0,64.9,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
GULF.R,GULF DEVELOPMENT NON-VOTING DR PCL,Utilities,Equity,2853317.22,0.01,"2,853,317.22",1471976.0,1.94,Thailand,Stock Exchange Of Thailand,USD,32.89,THB,-,
CIPLA,CIPLA LTD,Health Care,Equity,2850886.35,0.01,"2,850,886.35",191825.0,14.86,India,National Stock Exchange Of India,USD,95.55,INR,-,
1060,SAUDI AWWAL BANK,Financials,Equity,2842382.66,0.01,"2,842,382.66",310956.0,9.14,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-,
9697,CAPCOM LTD,Communication,Equity,2842801.28,0.01,"2,842,801.28",108900.0,26.1,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
9843,NITORI HOLDINGS,Consumer Discretionary,Equity,2840527.24,0.01,"2,840,527.24",147700.0,19.23,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
BEI,BEIERSDORF AG,Consumer Staples,Equity,2835755.7,0.01,"2,835,755.70",30173.0,93.98,Germany,Xetra,USD,0.86,EUR,-,
998,CHINA CITIC BANK CORP LTD H,Financials,Equity,2824611.58,0.01,"2,824,611.58",2707000.0,1.04,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
CRBG,COREBRIDGE FINANCIAL INC,Financials,Equity,2826769.53,0.01,"2,826,769.53",86631.0,32.63,United States,NYSE,USD,1.00,USD,-,
ITC,ITC LTD,Consumer Staples,Equity,2815590.34,0.01,"2,815,590.34",1000071.0,2.82,India,National Stock Exchange Of India,USD,95.55,INR,-,
BIMAS.E,BIM BIRLESIK MAGAZALAR A,Consumer Staples,Equity,2816250.6,0.01,"2,816,250.60",327638.0,8.6,Turkey,Istanbul Stock Exchange,USD,48.14,TRY,-,
SCHN,SCHINDLER HOLDING AG,Industrials,Equity,2816374.95,0.01,"2,816,374.95",8758.0,321.58,Switzerland,SIX Swiss Exchange,USD,0.80,CHF,-,
BS6,YANGZIJIANG SHIPBUILDING (HOLDINGS,Industrials,Equity,2811330.13,0.01,"2,811,330.13",735400.0,3.82,Singapore,Singapore Exchange,USD,1.27,SGD,-,
HEN,HENKEL AG,Consumer Staples,Equity,2810715.52,0.01,"2,810,715.52",34478.0,81.52,Germany,Xetra,USD,0.86,EUR,-,
CHOLAFIN,CHOLAMANDALAM INVESTMENT AND FINAN,Financials,Equity,2804888.06,0.01,"2,804,888.06",142901.0,19.63,India,National Stock Exchange Of India,USD,95.55,INR,-,
TIGO,MILLICOM INTERNATIONAL CELLULAR,Communication,Equity,2806201.66,0.01,"2,806,201.66",30103.0,93.22,Sweden,NASDAQ,USD,1.00,USD,-,
8331,CHIBA BANK,Financials,Equity,2801891.16,0.01,"2,801,891.16",160200.0,17.49,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
MAERSK A,A P MOLLER MAERSK,Industrials,Equity,2802290.45,0.01,"2,802,290.45",868.0,3228.45,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.42,DKK,-,
2395,ADVANTECH,Information Technology,Equity,2797796.75,0.01,"2,797,796.75",131312.0,21.31,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
TRENT,TRENT LTD,Consumer Discretionary,Equity,2792058.76,0.01,"2,792,058.76",92677.0,30.13,India,National Stock Exchange Of India,USD,95.55,INR,-,
QIA,QIAGEN,Health Care,Equity,2794329.59,0.01,"2,794,329.59",63560.0,43.96,Germany,Deutsche Boerse Xetra,USD,0.86,EUR,-,
ADANIPORTS,ADANI PORTS AND SPECIAL ECONOMIC Z,Industrials,Equity,2788826.02,0.01,"2,788,826.02",155462.0,17.94,India,National Stock Exchange Of India,USD,95.55,INR,-,
3034,NOVATEK MICROELECTRONICS,Information Technology,Equity,2784930.79,0.01,"2,784,930.79",161000.0,17.3,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
288,WH GROUP,Consumer Staples,Equity,2777529.53,0.01,"2,777,529.53",2751000.0,1.01,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
CLAR,CAPITALAND ASCENDAS REIT,Real Estate,Equity,2772949.74,0.01,"2,772,949.74",1444775.0,1.92,Singapore,Singapore Exchange,USD,1.27,SGD,-,
2603,EVERGREEN MARINE CORP (TAIWAN) LTD,Industrials,Equity,2759426.15,0.01,"2,759,426.15",376000.0,7.34,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
BMRI,BANK MANDIRI (PERSERO),Financials,Equity,2757295.31,0.01,"2,757,295.31",11605528.0,0.24,Indonesia,Indonesia Stock Exchange,USD,"17,720.00",IDR,-,
6488,GLOBALWAFERS LTD,Information Technology,Equity,2751787.38,0.01,"2,751,787.38",91000.0,30.24,Taiwan,Gretai Securities Market,USD,31.68,TWD,-,
SDLF,STANDARD LIFE PLC,Financials,Equity,2752235.56,0.01,"2,752,235.56",218000.0,12.62,United Kingdom,London Stock Exchange,USD,0.74,GBP,-,
CNA,CENTRICA PLC,Utilities,Equity,2748797.73,0.01,"2,748,797.73",1309042.0,2.1,United Kingdom,London Stock Exchange,USD,0.74,GBP,-,
TREL B,TRELLEBORG B,Industrials,Equity,2741067.8,0.01,"2,741,067.80",59221.0,46.29,Sweden,Nasdaq Omx Nordic,USD,9.52,SEK,-,
FOX,FOX CLASS B,Communication,Equity,2738717.2,0.01,"2,738,717.20",45343.0,60.4,United States,NASDAQ,USD,1.00,USD,-,
BAJAJ.AUTO,BAJAJ AUTO,Consumer Discretionary,Equity,2739680.52,0.01,"2,739,680.52",22335.0,122.66,India,National Stock Exchange Of India,USD,95.55,INR,-,
9926,AKESO INC,Health Care,Equity,2736740.06,0.01,"2,736,740.06",212000.0,12.91,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
PMETAL,PRESS METAL ALUMINIUM HOLDINGS,Materials,Equity,2737263.08,0.01,"2,737,263.08",1378200.0,1.99,Malaysia,Bursa Malaysia,USD,4.03,MYR,-,
4911,SHISEIDO,Consumer Staples,Equity,2737334.3,0.01,"2,737,334.30",117900.0,23.22,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
KBX,KNORR BREMSE AG,Industrials,Equity,2732681.49,0.01,"2,732,681.49",21950.0,124.5,Germany,Xetra,USD,0.86,EUR,-,
ADANIPOWER,ADANI POWER LTD,Utilities,Equity,2733190.42,0.01,"2,733,190.42",1214633.0,2.25,India,National Stock Exchange Of India,USD,95.55,INR,-,
YAR,YARA INTERNATIONAL,Materials,Equity,2713795.46,0.01,"2,713,795.46",57814.0,46.94,Norway,Oslo Bors Asa,USD,9.34,NOK,-,
SBRY,SAINSBURY(J) PLC,Consumer Staples,Equity,2708596.07,0.01,"2,708,596.07",600476.0,4.51,United Kingdom,London Stock Exchange,USD,0.74,GBP,"Jan 02, 1985",
MRO,MELROSE INDUSTRIES PLC,Industrials,Equity,2704150.37,0.01,"2,704,150.37",391141.0,6.91,United Kingdom,London Stock Exchange,USD,0.74,GBP,-,
7270,SUBARU,Consumer Discretionary,Equity,2699874.47,0.01,"2,699,874.47",166400.0,16.23,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
DHER,DELIVERY HERO,Consumer Discretionary,Equity,2697510.4,0.01,"2,697,510.40",62517.0,43.15,Germany,Xetra,USD,0.86,EUR,-,
ORK,ORKLA,Consumer Staples,Equity,2691984.03,0.01,"2,691,984.03",266495.0,10.1,Norway,Oslo Bors Asa,USD,9.34,NOK,-,
FEDERALBNK,FEDERAL BANK LTD,Financials,Equity,2688080.41,0.01,"2,688,080.41",744884.0,3.61,India,National Stock Exchange Of India,USD,95.55,INR,-,
ALDAR,ALDAR PROPERTIES,Real Estate,Equity,2690390.14,0.01,"2,690,390.14",1265224.0,2.13,United Arab Emirates,Abu Dhabi Securities Exchange,USD,3.67,AED,-,
SSW,SIBANYE STILLWATER,Materials,Equity,2679966.42,0.01,"2,679,966.42",873769.0,3.07,South Africa,Johannesburg Stock Exchange,USD,16.00,ZAR,-,
