date,metric_code,metric,group,value,unit,source_series
1993-01-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,2601186.0,$mn SAAR,BCNSDODNS
1993-01-01,delinquency,Business Loan Delinquency Rate,신용손실,4.41,%,DRBLACBS
1993-01-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,3.4,%,DRTSCILM
1993-02-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,1.2,% annualized,H8B1020NCBCMG
1993-03-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,0.6,% annualized,H8B1020NCBCMG
1993-04-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,0.9,% annualized,H8B1020NCBCMG
1993-04-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.85,%,CORBLACBS
1993-04-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,2638699.0,$mn SAAR,BCNSDODNS
1993-04-01,delinquency,Business Loan Delinquency Rate,신용손실,4.01,%,DRBLACBS
1993-04-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-12.1,%,DRTSCILM
1993-05-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,8.6,% annualized,H8B1020NCBCMG
1993-06-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,6.5,% annualized,H8B1020NCBCMG
1993-07-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,4.3,% annualized,H8B1020NCBCMG
1993-07-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.68,%,CORBLACBS
1993-07-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,2681075.0,$mn SAAR,BCNSDODNS
1993-07-01,delinquency,Business Loan Delinquency Rate,신용손실,3.61,%,DRBLACBS
1993-07-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-25.0,%,DRTSCILM
1993-08-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,5.3,% annualized,H8B1020NCBCMG
1993-09-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,3.3,% annualized,H8B1020NCBCMG
1993-10-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,3.5,% annualized,H8B1020NCBCMG
1993-10-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.56,%,CORBLACBS
1993-10-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,2722099.0,$mn SAAR,BCNSDODNS
1993-10-01,delinquency,Business Loan Delinquency Rate,신용손실,3.05,%,DRBLACBS
1993-10-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-20.0,%,DRTSCILM
1993-11-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,6.0,% annualized,H8B1020NCBCMG
1993-12-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,5.7,% annualized,H8B1020NCBCMG
1994-01-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,5.2,% annualized,H8B1020NCBCMG
1994-01-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.3,%,CORBLACBS
1994-01-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,2784412.0,$mn SAAR,BCNSDODNS
1994-01-01,delinquency,Business Loan Delinquency Rate,신용손실,2.79,%,DRBLACBS
1994-01-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-18.6,%,DRTSCILM
1994-02-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,5.4,% annualized,H8B1020NCBCMG
1994-03-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,9.2,% annualized,H8B1020NCBCMG
1994-04-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,6.6,% annualized,H8B1020NCBCMG
1994-04-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.31,%,CORBLACBS
1994-04-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,2830783.0,$mn SAAR,BCNSDODNS
1994-04-01,delinquency,Business Loan Delinquency Rate,신용손실,2.4,%,DRBLACBS
1994-04-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-15.5,%,DRTSCILM
1994-05-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,5.2,% annualized,H8B1020NCBCMG
1994-06-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,6.3,% annualized,H8B1020NCBCMG
1994-07-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,13.8,% annualized,H8B1020NCBCMG
1994-07-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.19,%,CORBLACBS
1994-07-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,2879971.0,$mn SAAR,BCNSDODNS
1994-07-01,delinquency,Business Loan Delinquency Rate,신용손실,2.22,%,DRBLACBS
1994-07-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-10.3,%,DRTSCILM
1994-08-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,10.7,% annualized,H8B1020NCBCMG
1994-09-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,9.1,% annualized,H8B1020NCBCMG
1994-10-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,12.5,% annualized,H8B1020NCBCMG
1994-10-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.24,%,CORBLACBS
1994-10-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,2930133.0,$mn SAAR,BCNSDODNS
1994-10-01,delinquency,Business Loan Delinquency Rate,신용손실,2.18,%,DRBLACBS
1994-10-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-22.4,%,DRTSCILM
1994-11-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,10.8,% annualized,H8B1020NCBCMG
1994-12-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,10.9,% annualized,H8B1020NCBCMG
1995-01-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,14.3,% annualized,H8B1020NCBCMG
1995-01-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.17,%,CORBLACBS
1995-01-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,2988770.0,$mn SAAR,BCNSDODNS
1995-01-01,delinquency,Business Loan Delinquency Rate,신용손실,2.12,%,DRBLACBS
1995-01-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-10.2,%,DRTSCILM
1995-02-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,10.1,% annualized,H8B1020NCBCMG
1995-03-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,11.3,% annualized,H8B1020NCBCMG
1995-04-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,10.5,% annualized,H8B1020NCBCMG
1995-04-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.12,%,CORBLACBS
1995-04-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,3054812.0,$mn SAAR,BCNSDODNS
1995-04-01,delinquency,Business Loan Delinquency Rate,신용손실,2.1,%,DRBLACBS
1995-04-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-6.8,%,DRTSCILM
1995-05-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,13.0,% annualized,H8B1020NCBCMG
1995-06-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,11.3,% annualized,H8B1020NCBCMG
1995-07-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,13.7,% annualized,H8B1020NCBCMG
1995-07-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.33,%,CORBLACBS
1995-07-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,3089682.0,$mn SAAR,BCNSDODNS
1995-07-01,delinquency,Business Loan Delinquency Rate,신용손실,2.07,%,DRBLACBS
1995-07-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-8.6,%,DRTSCILM
1995-08-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,7.4,% annualized,H8B1020NCBCMG
1995-09-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,8.4,% annualized,H8B1020NCBCMG
1995-10-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,2.8,% annualized,H8B1020NCBCMG
1995-10-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.27,%,CORBLACBS
1995-10-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,3141423.0,$mn SAAR,BCNSDODNS
1995-10-01,delinquency,Business Loan Delinquency Rate,신용손실,2.07,%,DRBLACBS
1995-10-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-5.2,%,DRTSCILM
1995-11-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,7.7,% annualized,H8B1020NCBCMG
1995-12-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,7.0,% annualized,H8B1020NCBCMG
1996-01-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,13.0,% annualized,H8B1020NCBCMG
1996-01-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.31,%,CORBLACBS
1996-01-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,3172843.0,$mn SAAR,BCNSDODNS
1996-01-01,delinquency,Business Loan Delinquency Rate,신용손실,2.06,%,DRBLACBS
1996-01-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,6.9,%,DRTSCILM
1996-02-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,12.1,% annualized,H8B1020NCBCMG
1996-03-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,15.7,% annualized,H8B1020NCBCMG
1996-04-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,12.4,% annualized,H8B1020NCBCMG
1996-04-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.28,%,CORBLACBS
1996-04-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,3232368.0,$mn SAAR,BCNSDODNS
1996-04-01,delinquency,Business Loan Delinquency Rate,신용손실,2.06,%,DRBLACBS
1996-04-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-1.8,%,DRTSCILM
1996-05-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,0.4,% annualized,H8B1020NCBCMG
1996-06-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,7.1,% annualized,H8B1020NCBCMG
1996-07-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,5.3,% annualized,H8B1020NCBCMG
1996-07-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.23,%,CORBLACBS
1996-07-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,3277777.0,$mn SAAR,BCNSDODNS
1996-07-01,delinquency,Business Loan Delinquency Rate,신용손실,2.01,%,DRBLACBS
1996-07-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-7.4,%,DRTSCILM
1996-08-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,6.9,% annualized,H8B1020NCBCMG
1996-09-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,10.0,% annualized,H8B1020NCBCMG
1996-10-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,13.2,% annualized,H8B1020NCBCMG
1996-10-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.2,%,CORBLACBS
1996-10-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,3302602.0,$mn SAAR,BCNSDODNS
1996-10-01,delinquency,Business Loan Delinquency Rate,신용손실,1.95,%,DRBLACBS
1996-10-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-8.6,%,DRTSCILM
1996-11-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,7.6,% annualized,H8B1020NCBCMG
1996-12-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,10.9,% annualized,H8B1020NCBCMG
1997-01-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,10.2,% annualized,H8B1020NCBCMG
1997-01-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.21,%,CORBLACBS
1997-01-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,3366649.0,$mn SAAR,BCNSDODNS
1997-01-01,delinquency,Business Loan Delinquency Rate,신용손실,1.9,%,DRBLACBS
1997-01-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-8.9,%,DRTSCILM
1997-02-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,7.9,% annualized,H8B1020NCBCMG
1997-03-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,6.6,% annualized,H8B1020NCBCMG
1997-04-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,9.9,% annualized,H8B1020NCBCMG
1997-04-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.23,%,CORBLACBS
1997-04-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,3441517.0,$mn SAAR,BCNSDODNS
1997-04-01,delinquency,Business Loan Delinquency Rate,신용손실,1.81,%,DRBLACBS
1997-04-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-10.3,%,DRTSCILM
1997-05-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,12.2,% annualized,H8B1020NCBCMG
1997-06-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,10.7,% annualized,H8B1020NCBCMG
1997-07-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,8.2,% annualized,H8B1020NCBCMG
1997-07-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.35,%,CORBLACBS
1997-07-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,3544383.0,$mn SAAR,BCNSDODNS
1997-07-01,delinquency,Business Loan Delinquency Rate,신용손실,1.72,%,DRBLACBS
1997-07-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-5.8,%,DRTSCILM
1997-08-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,9.7,% annualized,H8B1020NCBCMG
1997-09-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,5.7,% annualized,H8B1020NCBCMG
1997-10-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,3.5,% annualized,H8B1020NCBCMG
1997-10-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.27,%,CORBLACBS
1997-10-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,3623539.0,$mn SAAR,BCNSDODNS
1997-10-01,delinquency,Business Loan Delinquency Rate,신용손실,1.7,%,DRBLACBS
1997-10-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-7.0,%,DRTSCILM
1997-11-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,6.2,% annualized,H8B1020NCBCMG
1997-12-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,7.0,% annualized,H8B1020NCBCMG
1998-01-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,11.9,% annualized,H8B1020NCBCMG
1998-01-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.34,%,CORBLACBS
1998-01-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,3738257.0,$mn SAAR,BCNSDODNS
1998-01-01,delinquency,Business Loan Delinquency Rate,신용손실,1.81,%,DRBLACBS
1998-01-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,1.8,%,DRTSCILM
1998-02-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,11.7,% annualized,H8B1020NCBCMG
1998-03-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,13.8,% annualized,H8B1020NCBCMG
1998-04-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,6.7,% annualized,H8B1020NCBCMG
1998-04-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.35,%,CORBLACBS
1998-04-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,3868850.0,$mn SAAR,BCNSDODNS
1998-04-01,delinquency,Business Loan Delinquency Rate,신용손실,1.73,%,DRBLACBS
1998-04-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-7.1,%,DRTSCILM
1998-05-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,5.7,% annualized,H8B1020NCBCMG
1998-06-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,10.1,% annualized,H8B1020NCBCMG
1998-07-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,3.2,% annualized,H8B1020NCBCMG
1998-07-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.41,%,CORBLACBS
1998-07-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,3971834.0,$mn SAAR,BCNSDODNS
1998-07-01,delinquency,Business Loan Delinquency Rate,신용손실,1.77,%,DRBLACBS
1998-07-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,0.0,%,DRTSCILM
1998-08-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,9.8,% annualized,H8B1020NCBCMG
1998-09-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,7.7,% annualized,H8B1020NCBCMG
1998-10-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,11.9,% annualized,H8B1020NCBCMG
1998-10-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.44,%,CORBLACBS
1998-10-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,4070607.0,$mn SAAR,BCNSDODNS
1998-10-01,delinquency,Business Loan Delinquency Rate,신용손실,1.87,%,DRBLACBS
1998-10-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,36.4,%,DRTSCILM
1998-11-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,12.7,% annualized,H8B1020NCBCMG
1998-12-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,1.5,% annualized,H8B1020NCBCMG
1999-01-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,2.5,% annualized,H8B1020NCBCMG
1999-01-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.51,%,CORBLACBS
1999-01-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,4191035.0,$mn SAAR,BCNSDODNS
1999-01-01,delinquency,Business Loan Delinquency Rate,신용손실,1.97,%,DRBLACBS
1999-01-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,7.4,%,DRTSCILM
1999-02-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-2.4,% annualized,H8B1020NCBCMG
1999-03-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,2.8,% annualized,H8B1020NCBCMG
1999-04-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,3.6,% annualized,H8B1020NCBCMG
1999-04-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.54,%,CORBLACBS
1999-04-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,4259533.0,$mn SAAR,BCNSDODNS
1999-04-01,delinquency,Business Loan Delinquency Rate,신용손실,2.0,%,DRBLACBS
1999-04-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,10.0,%,DRTSCILM
1999-05-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,3.7,% annualized,H8B1020NCBCMG
1999-06-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,8.5,% annualized,H8B1020NCBCMG
1999-07-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,5.9,% annualized,H8B1020NCBCMG
1999-07-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.56,%,CORBLACBS
1999-07-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,4412803.0,$mn SAAR,BCNSDODNS
1999-07-01,delinquency,Business Loan Delinquency Rate,신용손실,2.06,%,DRBLACBS
1999-07-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,5.4,%,DRTSCILM
1999-08-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,8.2,% annualized,H8B1020NCBCMG
1999-09-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,6.9,% annualized,H8B1020NCBCMG
1999-10-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,7.3,% annualized,H8B1020NCBCMG
1999-10-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.57,%,CORBLACBS
1999-10-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,4477210.0,$mn SAAR,BCNSDODNS
1999-10-01,delinquency,Business Loan Delinquency Rate,신용손실,1.99,%,DRBLACBS
1999-10-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,9.1,%,DRTSCILM
1999-11-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,14.5,% annualized,H8B1020NCBCMG
1999-12-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,7.0,% annualized,H8B1020NCBCMG
2000-01-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,11.7,% annualized,H8B1020NCBCMG
2000-01-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.61,%,CORBLACBS
2000-01-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,4598224.0,$mn SAAR,BCNSDODNS
2000-01-01,delinquency,Business Loan Delinquency Rate,신용손실,2.11,%,DRBLACBS
2000-01-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,10.9,%,DRTSCILM
2000-02-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,10.3,% annualized,H8B1020NCBCMG
2000-03-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,14.4,% annualized,H8B1020NCBCMG
2000-04-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,9.9,% annualized,H8B1020NCBCMG
2000-04-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.7,%,CORBLACBS
2000-04-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,4707875.0,$mn SAAR,BCNSDODNS
2000-04-01,delinquency,Business Loan Delinquency Rate,신용손실,2.24,%,DRBLACBS
2000-04-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,24.6,%,DRTSCILM
